#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
60.016024,207,2741.634981
238.502553,265,2742.594656
237.900559,287,2742.774976
-5.706056,246,2742.911899
243.440561,298,2743.099879
270.851229,307,2743.297907
149.348865,1000,2744.898772
239.537134,286,2745.05835
232.574216,345,2745.28824
263.786079,276,2745.459239
274.827368,314,2745.645347
245.299932,361,2745.923204
278.281187,280,2746.823639
229.536263,287,2747.0023
257.160611,268,2747.155415
267.90289,543,2747.547607
257.227819,372,2747.781632
269.113489,258,2747.924648
224.335464,305,2748.888172
247.197624,266,2749.054249
13.491787,236,2749.179274
288.036252,508,2749.549941
268.213264,244,2749.69489
263.777624,301,2749.872418
252.73811,292,2750.052845
262.164059,242,2750.988183
270.528092,269,2751.154279
262.607231,254,2751.309339
117.44234,1000,2752.24363
161.170903,1000,2753.771764
263.20275,333,2753.978797
147.969457,1000,2754.808311
250.572053,318,2755.797198
256.776968,259,2755.958254
7.58633,152,2756.039284
269.550322,264,2756.212382
270.847616,286,2756.397025
135.129981,1000,2758.046175
242.09211,518,2758.385327
27.772742,231,2758.509338
215.469573,280,2758.68343
266.035766,279,2758.841206
289.777409,246,2758.985173
25.872236,192,2759.093147
252.184738,312,2760.024275
251.075376,321,2760.235306
228.224188,275,2760.396359
264.808986,266,2760.570444
248.717709,328,2760.760465
267.366779,256,2760.910556
228.503646,286,2761.068603
48.027088,197,2761.175649
21.754774,250,2762.077189
226.418302,332,2762.305313
268.275443,322,2762.500267
247.586855,272,2762.667371
271.052393,317,2762.88943
-1.68377,235,2763.019452
238.801513,278,2763.182473
274.29881,274,2764.134222
274.408692,318,2764.345331
280.286675,288,2764.517404
248.493294,304,2764.722431
263.694632,330,2764.942505
263.395909,346,2765.1536
252.517565,321,2766.15834
254.966445,260,2766.325192
264.474587,274,2766.482312
239.610051,303,2766.693434
226.28804,269,2766.860375
147.376611,1000,2768.433177
257.005622,252,2768.594372
238.208022,251,2768.742374
238.89514,308,2768.964145
270.872208,258,2769.125156
259.135399,248,2769.269149
258.773923,341,2769.468552
29.718183,216,2769.58324
268.859597,260,2770.499177
47.685606,287,2770.693417
282.171027,338,2770.921611
247.985949,265,2771.077661
270.417734,312,2771.296212
272.875296,341,2771.521194
253.890015,324,2772.494224
248.630047,277,2772.671218
227.687165,265,2772.821313
272.270563,357,2773.029382
255.107395,248,2773.174399
261.783886,361,2773.39092
231.982499,284,2773.55645
259.776543,248,2774.448758
232.353638,264,2774.630434
251.685298,306,2774.81457
219.110877,298,2775.00761
245.346181,284,2775.168632
259.944447,254,2775.315659
245.361619,651,2776.559162
246.466151,273,2776.730217
237.615293,284,2776.90625
249.891903,319,2777.088326
269.318808,266,2777.250354
230.500515,282,2777.421324
216.828707,282,2777.582228
241.452043,318,2778.576238
274.502621,258,2778.751794
-5.968202,172,2778.840744
269.732339,303,2779.015802
239.790343,288,2779.194394
141.973614,1000,2780.219957
269.36963,451,2781.353486
249.872655,272,2781.502523
271.396497,361,2781.72373
128.167261,1000,2783.262103
242.702475,295,2783.441916
259.07811,301,2783.622179
225.430656,269,2783.785712
251.192166,255,2783.933319
274.992463,325,2784.124217
265.774749,314,2784.302068
250.027705,262,2785.227189
260.111696,279,2785.403162
123.882244,1000,2786.159158
256.116447,252,2786.310144
222.514351,272,2786.46612
56.653632,308,2787.428473
265.321543,312,2787.617784
244.811123,365,2787.854802
8.052928,216,2787.973954
259.617861,354,2788.207168
26.051042,171,2788.298031
273.333432,247,2788.446088
253.197502,338,2789.413084
241.921156,266,2789.587776
229.211844,277,2789.761155
255.525285,305,2789.931134
214.376364,306,2790.139175
252.422504,320,2790.327163
259.323406,293,2790.496089
274.786377,323,2791.480152
229.922243,290,2791.664374
250.295215,254,2791.817443
266.017255,248,2791.96445
151.942572,1000,2792.689997
254.072407,276,2793.653176
230.033577,301,2793.840247
255.983027,250,2793.987359
271.610295,373,2794.223536
243.919961,356,2794.471582
264.074312,336,2794.693627
148.413176,1000,2796.194871
14.347175,211,2796.30957
35.439057,310,2796.492345
264.716841,250,2796.634396
248.695135,321,2796.841918
29.983222,208,2796.958921
266.963173,340,2797.933717
234.661561,300,2798.120889
244.646396,318,2798.32088
274.029098,241,2798.4579
260.552657,321,2798.650895
256.639143,324,2798.863874
269.326602,311,2799.811641
257.08208,352,2800.064929
266.243398,283,2800.238917
273.175676,272,2800.404957
271.084537,249,2800.550909
252.948173,258,2800.694963
239.384291,307,2800.873907
272.047769,264,2801.02289
273.834983,308,2802.003872
245.526367,287,2802.170902
260.090316,284,2802.335929
262.353711,336,2802.552887
274.448676,322,2802.764953
236.990215,349,2802.977922
164.170246,1000,2804.617899
243.283538,317,2804.812887
246.864709,272,2804.977921
271.976864,304,2805.141891
279.81699,305,2805.319911
263.92145,299,2806.331432
263.19411,240,2806.470924
257.451742,277,2806.631889
256.360245,312,2806.81761
26.535269,172,2806.911361
256.078671,318,2807.094969
236.756152,286,2807.279868
277.922,258,2808.188502
247.807722,320,2808.413074
-3.990491,200,2808.528139
52.389374,653,2808.964115
131.991057,1000,2810.475199
280.09133,395,2810.706306
17.483504,201,2810.8123
239.325953,284,2810.991333
260.413677,345,2811.241438
261.999863,280,2811.399965
272.177775,365,2812.418127
247.252553,260,2812.584764
243.254109,288,2812.75212
254.348371,383,2812.991128
253.875509,351,2813.220204
242.241739,277,2813.382134
271.10492,278,2813.545179
265.543333,745,2814.882314
256.402561,300,2815.061348
258.03234,351,2815.284358
259.122918,319,2815.506412
241.220833,266,2815.665439
233.504814,358,2816.65011
242.146041,267,2816.818204
264.320343,292,2816.983362
37.1415,213,2817.095398
260.457111,316,2817.290893
288.864892,252,2817.434038
263.980925,265,2817.609403
256.762598,295,2817.772138
268.457534,338,2818.784214
106.61399,1000,2819.825169
21.751628,249,2819.962167
246.964337,365,2820.229609
241.421261,338,2821.240368
269.339538,306,2821.438819
271.815183,319,2821.620939
235.118843,287,2821.779992
282.201342,320,2821.992651
228.276199,275,2822.151226
247.930129,282,2822.333718
128.313822,1000,2823.974189
268.982926,303,2824.16127
235.065313,277,2824.325409
256.16204,285,2824.484223
257.540121,314,2825.462569
272.361338,293,2825.669246
146.913989,1000,2826.362391
150.050248,1000,2828.189262
258.369679,252,2828.334312
250.762183,309,2828.519323
261.775781,277,2828.686363
41.685862,243,2828.81738
278.074076,356,2829.045929
264.809321,352,2830.02293
230.473461,272,2830.197104
236.982059,280,2830.369121
230.227736,277,2830.535127
243.937561,307,2830.762108
250.768908,285,2830.938243
139.954229,1000,2832.689109
207.874222,309,2832.881252
256.831215,342,2833.088289
25.112235,199,2833.202698
98.462723,1000,2834.816446
263.018127,248,2834.94753
227.939704,281,2835.111816
255.735911,274,2835.28215
251.540203,343,2835.489151
248.055641,268,2835.644436
227.718745,289,2835.812155
272.468052,622,2837.038459
161.623692,1000,2837.711049
249.979524,322,2837.908142
253.221035,253,2838.811367
-0.583897,210,2838.936032
175.792177,1000,2839.933139
230.719427,295,2840.115361
248.820688,253,2840.265865
251.712698,293,2841.206188
269.104812,288,2841.386148
273.779433,285,2841.556658
250.651057,308,2841.745798
251.146312,334,2841.959978
274.801426,251,2842.108993
257.249068,339,2842.34532
228.681898,283,2843.292153
249.119637,304,2843.510239
31.432571,272,2843.664295
258.374911,326,2843.882314
249.711992,331,2844.090314
255.918379,358,2844.306356
274.952654,289,2844.474
19.406937,185,2845.314221
241.330211,276,2845.491304
259.165488,305,2845.668363
271.06219,259,2845.831901
20.015242,206,2845.946971
221.8887,277,2846.12298
246.760343,297,2846.317037
240.516165,300,2846.489078
251.253612,258,2847.475833
280.49142,308,2847.664936
245.596831,293,2847.83897
251.523697,291,2848.035023
267.312921,326,2848.236279
276.460354,314,2848.429133
39.94805,193,2848.526755
271.74336,337,2849.502101
241.329136,367,2849.736094
270.60712,300,2849.907635
29.712953,274,2850.064217
234.489832,284,2850.229564
269.89948,323,2850.436387
-5.61814,211,2850.550385
259.159048,283,2851.451208
279.491345,349,2851.73231
263.25121,334,2851.938372
138.08791,1000,2852.951146
21.860158,235,2853.825172
-7.395278,228,2853.96414
245.021034,320,2854.155231
259.309328,273,2854.316301
249.957324,324,2854.527406
236.031206,277,2854.694417
264.508634,252,2854.842426
282.554636,306,2855.8195
255.239132,281,2856.0192
-15.451474,300,2856.201302
281.034177,304,2856.385369
248.201271,286,2856.547467
234.888325,271,2856.70449
261.294001,282,2856.870574
255.486708,312,2857.821183
241.045199,283,2858.001143
43.193411,302,2858.17932
18.6441,243,2858.308399
259.697745,253,2858.458424
232.592473,316,2858.652443
257.867449,294,2858.830495
261.084842,296,2859.009553
142.008697,1000,2860.584379
44.522206,215,2860.704439
285.531792,312,2860.88554
282.474704,284,2861.039562
240.554899,273,2861.196604
244.193801,262,2862.138179
252.366821,299,2862.321223
251.962225,265,2862.47048
233.539185,288,2862.637604
24.371875,218,2862.753715
269.399974,292,2862.965696
-11.77603,206,2863.07665
225.690861,299,2864.031681
267.511923,305,2864.242111
263.399298,255,2864.390118
247.897885,258,2864.542123
110.844056,1000,2865.332346
251.144295,316,2866.2813
-13.658067,229,2866.413261
297.918538,338,2866.614346
235.141942,261,2866.771502
274.396822,289,2866.946531
286.30995,351,2867.147718
255.314043,285,2867.315493
130.323373,1000,2868.718461
34.580157,184,2868.816495
268.096745,306,2868.995582
266.637602,267,2869.150598
237.521664,269,2869.302665
164.789014,1000,2870.839131
132.959144,1000,2871.621137
111.892231,1000,2873.318372
278.48479,335,2873.505258
234.365921,278,2873.683405
250.256582,291,2873.854376
272.43851,289,2874.01644
258.116429,337,2874.963159
124.135159,1000,2875.741106
242.037335,292,2875.91313
262.360195,321,2876.094227
239.888799,264,2877.007424
224.159242,270,2877.175245
249.894901,275,2877.341275
255.602456,351,2877.568376
249.350194,358,2877.78451
268.444954,292,2877.97155
242.602845,324,2878.178655
255.237487,306,2879.104143
151.902362,1000,2879.929129
243.101078,284,2880.108012
270.959938,265,2880.273585
11.872025,283,2881.17217
277.022362,322,2881.383265
242.167702,266,2881.543372
246.847591,333,2881.757361
-10.666283,216,2881.87839
275.533224,309,2882.064344
-23.726329,248,2882.205266
237.077728,281,2882.370319
271.057931,400,2883.403218
285.799596,320,2883.605518
258.902769,271,2883.762232
0.369493,214,2883.87623
256.162538,294,2884.048944
246.753228,314,2884.248411
243.304561,270,2884.416138
234.135719,304,2885.377431
252.816091,289,2885.541281
260.689401,274,2885.704423
242.801891,341,2885.946466
241.659407,285,2886.123549
257.458904,286,2886.312891
259.115564,279,2886.484034
239.111287,540,2887.688519
4.435668,211,2887.816585
272.280725,249,2887.965617
-7.584717,223,2888.088599
135.490247,1000,2890.004578
234.347082,308,2890.20758
48.988561,227,2890.335613
269.264681,288,2890.509256
267.642269,304,2890.711112
268.402291,256,2890.869127
265.87645,313,2891.063887
261.949136,358,2892.02369
254.625694,298,2892.195232
259.998107,347,2892.420392
267.859831,384,2892.639572
24.367485,262,2892.807102
277.028982,350,2893.004563
231.267597,301,2893.958184
280.843904,257,2894.120194
246.923954,352,2894.351304
234.67484,284,2894.520422
247.504994,258,2894.675417
265.484452,261,2894.832476
236.810245,303,2895.01151
285.233587,297,2895.930179
35.757886,228,2896.062176
241.550411,272,2896.219335
250.449807,283,2896.3814
275.816965,331,2896.572909
252.615107,315,2896.755993
245.650479,267,2896.916052
261.69073,280,2897.082153
260.435837,343,2898.034826
244.3901,300,2898.219139
255.089435,310,2898.394093
159.985656,1000,2899.211131
277.632291,260,2900.13922
267.583893,334,2900.376432
229.667063,310,2900.562107
143.416617,1000,2901.518867
258.990988,269,2901.688414
246.701317,295,2902.66398
18.243694,230,2902.798147
16.717468,223,2902.918047
263.202161,297,2903.100124
265.108044,306,2903.276112
243.055574,275,2903.432111
244.442731,337,2903.675146
237.519956,315,2904.623239
219.887163,274,2904.782224
268.265959,297,2904.958314
242.028277,305,2905.149141
231.59428,286,2905.313119
260.963308,292,2905.47958
247.326003,294,2905.648154
241.04214,273,2906.549181
260.028543,283,2906.717108
126.223958,1000,2907.549129
226.77216,299,2907.730133
245.11692,284,2907.916161
22.074153,210,2908.798071
265.342061,275,2908.97501
253.697049,295,2909.1532
248.974631,268,2909.320102
253.755316,304,2909.496459
249.349459,280,2909.665771
222.592307,283,2909.830305
263.294511,270,2910.754368
241.395497,262,2910.910229
152.73822,1000,2912.011943
252.618676,254,2912.162997
245.631927,278,2912.336571
12.7949,215,2913.19422
-4.898893,224,2913.330115
16.097881,236,2913.455691
269.423643,297,2913.630678
249.223797,379,2913.867732
231.669034,365,2914.108813
262.777472,281,2914.292763
237.092884,292,2915.306117
143.211917,1000,2916.043456
8.302463,215,2916.158421
262.87515,292,2916.326458
268.047018,243,2916.46338
264.944553,304,2917.402195
272.746872,305,2917.590465
232.937557,326,2917.793579
16.808644,207,2917.907572
262.27508,280,2918.077175
256.723337,340,2918.296614
255.451139,291,2918.46715
225.605966,245,2919.368062
248.526308,262,2919.532273
264.440754,281,2919.688114
259.182505,266,2919.847322
238.934143,258,2919.995211
89.995697,1000,2921.70187
241.903855,268,2921.870882
273.899356,300,2922.045898
278.963017,305,2922.250001
254.09311,395,2922.480874
256.090426,276,2922.638887
237.663794,307,2922.836884
143.900807,1000,2924.215116
120.872091,1000,2925.078135
240.996513,333,2926.140446
265.490389,306,2926.319865
31.040932,216,2926.439289
133.104577,1000,2927.371258
264.087751,275,2927.539685
27.694738,231,2928.405221
225.093432,363,2928.68633
20.137706,232,2928.807399
261.421108,388,2929.068499
267.090246,266,2929.223583
253.009389,266,2929.384422
107.766627,1000,2930.987624
261.562542,322,2931.192745
270.700029,288,2931.358814
240.638337,291,2931.539872
152.510776,1000,2933.114336
267.750486,266,2933.278891
264.265797,247,2933.423531
227.703215,263,2933.571139
261.845164,251,2933.723117
266.304892,294,2933.880143
248.916802,323,2934.825311
260.843281,285,2935.002198
244.966085,274,2935.162489
142.214313,1000,2935.928791
238.884673,287,2936.100873
162.43581,1000,2937.754333
247.277607,325,2937.965178
254.757463,379,2938.188141
260.866332,301,2938.363559
244.705913,270,2939.300335
255.770684,325,2939.498252
244.47843,279,2939.661389
265.009355,356,2939.891479
255.919402,257,2940.041512
249.382912,306,2940.233787
135.399669,1000,2942.00931
246.945115,303,2942.198422
264.866988,289,2942.362482
257.943637,498,2942.744593
239.546013,288,2942.912623
14.45789,211,2943.760211
15.642231,231,2943.90301
247.607931,253,2944.06418
230.181974,286,2944.235143
244.535267,272,2944.394387
228.650774,270,2944.551756
250.476383,347,2944.759201
260.89235,275,2944.90955
278.175621,361,2945.883286
30.373768,284,2946.050334
258.353718,264,2946.209353
249.568458,301,2946.386396
256.039239,257,2946.533473
31.01808,202,2946.644415
271.764109,251,2946.795574
261.451328,311,2947.788341
266.070279,307,2947.966314
262.657335,321,2948.161333
271.240293,281,2948.331896
253.193302,281,2948.512944
271.51095,293,2948.673628
272.029415,298,2948.852152
239.790098,259,2949.757194
270.313058,270,2949.92934
123.583601,1000,2950.95314
266.51751,252,2951.111132
240.250026,275,2951.274203
251.139008,276,2952.176519
250.010688,334,2952.41009
238.613486,256,2952.561099
266.498622,249,2952.704158
275.697621,285,2952.859101
145.688562,1000,2954.653314
257.644551,268,2954.814349
240.05848,295,2954.996394
258.138301,260,2955.154402
266.73901,311,2955.376432
272.374708,271,2955.535514
242.893872,395,2956.557175
232.130385,297,2956.741211
250.247356,631,2957.229959
-12.573124,230,2957.349066
232.263319,496,2957.779268
243.659821,310,2957.963117
273.287583,268,2958.906289
248.197386,312,2959.112236
255.859857,317,2959.321277
224.802535,321,2959.519463
269.950436,295,2959.690954
266.026417,248,2959.835039
250.821748,628,2961.08798
253.046355,257,2961.243239
138.098249,1000,2962.015669
251.918329,273,2962.169264
251.500111,260,2963.068971
212.042575,423,2963.379646
243.262427,286,2963.542679
240.994966,311,2963.744737
245.672004,268,2963.895752
236.279612,288,2964.063826
244.263754,303,2964.258801
263.213255,291,2965.174165
126.764649,1000,2966.163494
134.580352,1000,2967.692136
249.795575,268,2967.856201
233.820724,274,2968.012289
258.881083,274,2968.176333
220.467554,303,2968.357426
245.665673,271,2968.509512
260.778083,255,2968.662546
245.563718,259,2968.813392
153.946473,1000,2970.484295
266.893991,284,2970.644615
238.958594,298,2970.829147
259.172211,330,2971.040359
132.868641,1000,2972.530368
260.067739,276,2972.697047
248.306072,301,2972.880859
266.324279,286,2973.051404
256.466084,282,2973.216145
243.162175,289,2974.198131
255.628624,321,2974.406309
265.60791,271,2974.552861
249.043468,275,2974.708956
38.566559,204,2974.817045
252.316836,286,2974.968407
272.500489,298,2975.140126
265.102103,258,2976.04213
254.577518,358,2976.290248
234.620737,266,2976.452311
261.28776,279,2976.629351
278.355316,313,2976.82344
16.550183,208,2976.936404
239.024127,294,2977.112407
1.498522,233,2977.245946
241.981976,347,2978.229322
275.607982,289,2978.405399
278.907753,335,2978.618453
248.676112,263,2978.774488
257.738556,274,2978.939562
233.834177,320,2979.150641
34.752585,231,2979.278704
259.449268,288,2980.224159
274.811416,289,2980.39036
224.970493,330,2980.601477
225.2594,297,2980.78428
3.974134,214,2980.900253
251.113921,299,2981.107278
55.675982,242,2981.241239
276.03022,295,2982.192205
273.414385,338,2982.409223
262.297338,254,2982.567264
254.290816,259,2982.722276
43.790082,220,2982.848313
126.77278,1000,2984.391197
255.365183,272,2984.552279
265.132412,283,2984.711301
218.613683,266,2984.867398
274.52948,266,2985.036444
276.785212,267,2985.195473
258.827146,269,2985.350876
26.054203,213,2985.471857
274.757256,274,2986.437139
117.701182,1000,2987.26082
277.224497,275,2987.412164
239.125061,283,2987.578793
260.627503,303,2988.562353
39.96703,242,2988.704047
256.640263,278,2988.877055
246.775973,377,2989.140093
234.042791,461,2989.511905
265.264681,339,2989.70789
277.523855,311,2990.64414
24.890299,175,2990.748867
240.706553,277,2990.929697
245.682581,283,2991.089777
131.492311,1000,2991.876127
262.218845,325,2992.82311
245.775573,285,2993.007215
255.371809,329,2993.204301
247.586443,310,2993.401304
237.268131,891,2994.12242
244.599392,276,2995.05012
164.106602,1000,2995.819882
229.59266,281,2995.982859
288.572349,300,2996.168888
268.223154,307,2996.350887
53.580533,246,2997.247564
277.470751,307,2997.451874
241.751938,297,2997.631878
293.593303,259,2997.78186
278.911777,256,2997.939869
148.101665,1000,2999.459884
267.898037,310,2999.65387
269.1398,282,2999.843871
244.090757,280,3000.010661
146.476599,1000,3001.729378
251.579132,260,3001.89493
261.669462,335,3002.094933
7.862636,197,3002.206875
275.444742,383,3002.421846
288.902061,326,3002.598199
122.197674,1000,3004.168879
227.398256,279,3004.338885
229.408949,282,3004.510879
257.479447,328,3004.721863
246.100863,278,3004.896889
261.174437,333,3005.109864
244.664074,310,3006.075878
228.802215,289,3006.246574
256.490796,371,3006.508865
30.292589,215,3006.632861
260.037673,289,3006.798868
252.412079,353,3007.007866
233.10274,303,3007.931637
150.513341,1000,3008.805874
49.422547,258,3008.967851
155.553077,1000,3010.520879
240.146374,296,3010.702861
242.105623,281,3010.860874
270.202354,266,3011.013849
237.328204,276,3011.190853
266.503018,329,3011.382832
-30.922481,229,3011.511866
253.822055,322,3012.5169
291.086731,359,3012.733851
294.004629,277,3012.888888
267.060272,312,3013.091857
305.559761,291,3013.264921
252.588891,348,3013.494933
229.797729,347,3014.537778
267.680016,405,3014.803827
267.3558,349,3014.995886
268.128374,260,3015.167867
61.907298,276,3015.321856
247.811392,318,3015.536868
237.987874,390,3016.5556
220.956204,351,3016.821868
247.933904,279,3016.98687
254.673627,261,3017.152877
266.865446,272,3017.317882
265.851166,256,3017.471875
224.025534,278,3017.631868
234.178346,289,3018.56754
170.011248,1000,3019.522079
256.675823,312,3019.737152
257.336036,265,3019.893114
270.263419,265,3020.047145
269.79673,469,3021.1373
250.71196,261,3021.298368
254.421506,314,3021.484199
-46.077068,233,3021.621215
52.613065,248,3021.760258
250.179088,261,3021.914469
239.143107,301,3022.104406
218.29887,699,3023.645315
228.721645,279,3023.806346
170.591621,1000,3024.52246
152.396506,1000,3026.085727
-6.430884,241,3026.22251
265.631959,313,3026.426126
250.949361,297,3026.592119
247.427667,298,3026.80014
275.329293,329,3027.8362
231.077831,262,3028.002473
3.883854,221,3028.130743
239.1344,290,3028.293639
263.882207,250,3028.445235
239.662865,425,3028.735127
244.637889,291,3028.912096
270.089279,252,3029.808096
246.001709,321,3030.052234
253.689869,296,3030.22118
238.873292,284,3030.39826
255.21998,518,3030.811385
-4.161509,196,3030.923517
243.996521,281,3031.095274
250.720229,253,3032.004642
278.030063,253,3032.147295
239.148997,358,3032.399026
38.420579,259,3032.553748
231.082196,261,3032.701361
264.628722,282,3032.880099
148.70869,1000,3034.467054
142.664132,1000,3035.443105
-1.402579,201,3035.558121
250.724411,260,3036.479487
171.567819,1000,3037.241302
251.872825,269,3037.395382
255.44661,285,3037.570483
277.96379,347,3037.770346
268.494454,270,3038.695167
262.103672,307,3038.885236
261.831185,256,3039.035219
261.002633,689,3039.694417
223.456365,257,3039.839116
1.74645,217,3039.956123
152.959688,1000,3041.577162
252.287034,271,3041.734451
286.760065,295,3041.901122
-0.696349,209,3042.016339
268.602539,269,3042.174222
-9.841087,222,3043.065135
231.615397,272,3043.246259
149.434477,1000,3043.847058
267.914412,271,3044.005138
268.989877,329,3044.216097
243.500189,255,3045.124123
123.657848,1000,3045.971836
243.244051,275,3046.128921
140.400156,1000,3047.627752
278.725636,272,3047.775877
258.095291,299,3047.952763
173.695093,1000,3049.10619
243.004564,289,3050.014246
262.06931,332,3050.206214
262.616937,256,3050.355271
253.349466,285,3050.518299
258.966036,245,3050.670319
38.490597,253,3050.818351
253.65204,285,3050.98348
19.607399,218,3051.098431
248.806743,296,3052.10012
6.753887,193,3052.205332
262.412454,269,3052.370437
238.836103,321,3052.577483
269.205473,254,3052.720547
293.24643,313,3052.898584
251.821191,304,3053.082521
279.468457,327,3054.069127
249.986194,281,3054.230234
261.696404,335,3054.441275
243.585056,281,3054.613414
256.102905,280,3054.776391
224.716128,264,3054.931405
271.601042,279,3055.082338
11.503217,181,3055.933634
266.67208,302,3056.138277
232.493122,274,3056.296389
288.359566,277,3056.450896
-6.556241,265,3056.598076
285.847673,283,3056.77748
288.164368,300,3056.946107
230.61501,274,3057.11016
21.742157,228,3057.984146
264.195381,266,3058.156475
230.245009,251,3058.298097
19.912097,218,3058.419433
159.491843,1000,3059.159515
255.79309,275,3060.099228
123.606,1000,3060.884072
257.386808,295,3061.071411
261.708249,337,3061.282106
263.35567,303,3062.217299
269.359399,248,3062.367182
256.998898,284,3062.537282
276.026326,262,3062.689116
208.901091,248,3062.83408
254.326735,284,3063.009088
287.963534,244,3063.15009
236.417427,261,3063.297104
242.4437,270,3064.267164
273.750625,367,3064.481333
218.183102,309,3064.667467
236.776049,422,3065.035123
157.613495,1000,3066.432729
244.772589,259,3066.585858
236.912033,307,3066.772866
252.969541,309,3066.977391
248.784773,332,3067.195885
267.616484,284,3067.358875
252.170756,306,3067.557875
252.310473,285,3068.474403
239.020953,253,3068.635881
241.144174,352,3068.847886
237.995892,264,3069.012851
269.2894,430,3069.298873
247.226894,292,3069.479846
286.31636,306,3070.462819
15.301655,263,3070.62112
288.329467,285,3070.774842
231.234755,281,3070.95085
283.34308,242,3071.093862
262.81831,266,3071.254918
253.799327,315,3071.482845
244.698473,323,3071.682844
265.934683,242,3072.673808
223.277347,269,3072.841858
252.751244,263,3072.996881
256.468436,332,3073.21688
272.294447,335,3073.433859
248.400269,254,3073.583855
244.214067,277,3073.764921
251.021255,331,3074.746645
238.82535,260,3074.893845
218.898911,255,3075.05385
165.243339,1000,3075.748872
-35.27334,209,3075.861809
262.634635,278,3076.786407
244.971624,299,3076.974892
136.011739,1000,3077.912846
274.158248,274,3078.070853
250.453277,330,3079.065829
11.251167,241,3079.214849
249.109715,267,3079.370867
286.86516,276,3079.527858
4.806507,209,3079.638873
276.023753,267,3079.785864
-9.662015,253,3079.928854
207.424731,273,3080.084907
17.632891,188,3080.189852
277.656127,295,3081.167588
264.295349,256,3081.316882
261.380725,507,3081.633859
159.328396,1000,3082.724921
252.4979,350,3083.724129
270.439254,314,3083.905889
230.89313,272,3084.070849
238.434693,289,3084.238866
249.978482,315,3084.419869
273.58037,301,3084.603839
286.951749,269,3085.547943
287.42742,338,3085.760179
21.702208,197,3085.865073
248.91466,245,3085.999032
29.42407,259,3086.148064
-18.741924,239,3086.278095
270.515919,285,3086.457099
172.593171,1000,3088.022218
282.628549,280,3088.188203
248.92589,272,3088.344221
239.054372,276,3088.496316
282.074375,323,3088.691397
237.86814,277,3088.850475
157.758054,1000,3090.75167
-6.477358,201,3090.863754
273.527308,354,3091.125137
239.077433,290,3091.292111
241.630664,307,3092.242188
272.619147,291,3092.418296
218.995341,936,3093.264978
29.023833,196,3093.378485
248.241977,256,3093.531116
262.176976,255,3093.687112
171.954583,1000,3095.133445
265.363813,252,3095.277462
271.866345,277,3095.429559
243.530695,441,3095.734688
260.780214,263,3096.643649
144.1584,1000,3097.469462
267.276756,263,3097.634488
289.375481,284,3097.795594
282.598826,286,3097.952661
258.794359,265,3098.875186
-7.492124,203,3098.989184
252.873778,272,3099.148265
228.823747,261,3099.301296
251.677347,255,3099.459321
278.181383,288,3099.622327
274.946288,313,3099.804307
280.784512,250,3099.959322
245.925803,332,3100.928026
19.53293,246,3101.063251
253.744417,237,3101.19628
214.247565,269,3101.355329
220.452078,300,3101.539356
158.368637,1000,3103.096168
254.726568,291,3103.258221
292.334601,365,3103.467205
250.749076,310,3103.669297
4.409856,189,3103.772339
150.21777,1000,3105.409198
241.055572,267,3105.569392
-7.346027,197,3105.677859
259.212578,483,3106.096858
264.91972,254,3106.253835
251.447735,294,3106.423847
253.641977,299,3107.367571
249.905412,249,3107.515202
286.958183,324,3107.710845
237.736667,307,3107.909866
-18.467308,236,3108.039868
234.215614,253,3108.214923
278.567885,280,3108.377866
256.838587,274,3109.29048
128.692577,1000,3110.17384
256.905131,259,3110.317874
150.10296,1000,3111.961765
263.248441,260,3112.112867
262.927447,247,3112.254918
246.582389,278,3112.417856
266.281293,266,3112.579823
252.9241,284,3112.757836
261.995386,254,3112.90986
23.710541,190,3113.014907
245.829802,314,3113.99098
255.476892,238,3114.128836
266.098835,238,3114.264918
264.297955,291,3114.437869
242.463857,294,3114.620858
252.719745,307,3114.80747
242.57096,282,3114.979004
239.185255,239,3115.887742
252.1902,281,3116.075839
156.367648,1000,3116.950842
126.921524,1000,3118.899851
255.21081,242,3119.047854
241.325353,321,3119.247849
30.201794,194,3119.353853
255.842094,299,3119.533837
259.953517,309,3119.72586
251.143826,299,3119.902837
265.900002,375,3120.90289
114.383574,1000,3121.675135
277.115333,275,3121.82912
263.593383,293,3121.998834
287.151629,252,3122.90275
14.676766,270,3123.092858
221.838315,284,3123.253832
269.584412,261,3123.41491
234.082873,312,3123.618849
243.841017,255,3123.77124
274.838656,291,3123.945871
243.870786,271,3124.864963
256.989364,278,3125.042516
232.185935,406,3125.299043
261.288692,246,3125.434153
266.444567,335,3125.625874
276.814763,254,3125.770846
246.513591,255,3125.910842
255.763461,245,3126.059846
234.983199,251,3126.978365
254.249657,296,3127.145112
258.758374,267,3127.298107
247.240745,346,3127.51785
251.436259,271,3127.66885
211.388698,923,3129.55384
168.098213,1000,3130.373825
250.47371,300,3130.57186
254.942628,269,3130.734922
264.092496,295,3131.662094
262.92378,269,3131.822828
280.567311,329,3132.011844
271.915096,262,3132.155854
234.667788,257,3132.309049
252.39455,365,3132.53886
14.005742,223,3132.656871
148.365152,1000,3134.520848
283.433428,292,3134.68084
122.816917,1000,3136.252719
257.793779,354,3136.495875
-31.242462,242,3136.625854
277.223524,312,3136.810847
257.713749,257,3136.957848
264.123156,369,3137.186855
149.831114,1000,3138.858856
